MR_gene,MR_Cutoff,eQTL_start,eQTL_end,eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD
Bra008750,30,12217385,12634808,Bra008694,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008695,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008696,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008697,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008698,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008699,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008700,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008701,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra102318,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra102319,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008702,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008703,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008704,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008705,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008706,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008707,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008708,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008709,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra102320,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008710,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008711,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008712,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008713,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008714,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008715,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008716,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008717,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008718,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008719,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008720,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008721,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008722,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008723,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008724,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008725,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008726,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008727,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008728,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008729,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008730,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008731,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008732,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008733,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008734,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008735,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008736,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra102321,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008737,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008738,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008739,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008740,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008741,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008742,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008743,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008744,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008745,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008746,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008747,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008748,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008749,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008750,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008751,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008752,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008753,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008754,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008755,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008756,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008757,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008758,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008759,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008760,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008761,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008762,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008763,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008764,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008765,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008766,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008767,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008768,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008769,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra102322,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008770,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008771,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008772,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008773,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008774,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra102323,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008775,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008776,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008777,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008778,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008779,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008780,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008781,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008782,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008783,15.375380187917434,17.67136361286067
Bra008750,30,12217385,12634808,Bra008784,15.375380187917434,17.67136361286067
Bra008797,50,19057417,20713866,Bra009979,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009980,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009981,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009982,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009983,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009984,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009985,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009986,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009987,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009988,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009989,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009990,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009991,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009992,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009993,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009994,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009995,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101387,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009996,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009997,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009999,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra009998,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010000,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010001,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101388,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010002,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010003,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010004,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010005,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010006,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010007,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010008,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010009,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010010,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010011,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010012,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010013,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010014,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010015,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010016,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010017,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010018,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010019,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010021,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010022,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010023,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010024,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010025,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010026,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010027,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010028,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010029,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010030,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010031,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010032,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010033,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010034,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010035,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010036,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010037,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010038,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010039,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010138,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010139,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010140,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010141,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010142,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010143,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010144,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010145,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010146,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010147,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010148,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101389,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101390,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010149,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010150,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra010151,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037419,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037420,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101391,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037421,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037422,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037423,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037424,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037425,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037426_Bra037427,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037428,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037429,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037430,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037431,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037432,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037433,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037434,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037435,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037436,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037437,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037438,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037439,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037440,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037441,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037442,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037443,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037444,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037445,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037446,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101392,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037447,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037448_Bra037451,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037449,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037450,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037452_Bra037454,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037453,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101393,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037455,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037456,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037457,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037458,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037459,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037460,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037461,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037462,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101394,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037463,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037464,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037465,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037466,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037467,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037468,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037469,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037470,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037471,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037472,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037473,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037474,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037475,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037476,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037477,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037478,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037479,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037480,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037481,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037482,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037483,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037484,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037485,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037486,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037487,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037488,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037489,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037490,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037491,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037492,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037493,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037494,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037495,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037496,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037497,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037498,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037499,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037500,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037501,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037502,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037503,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037504,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037505,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037506,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037507,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037508,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101395,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037509,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037510,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037511,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101396,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037512,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037513,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037514,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037515,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037516,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037517,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037518,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037519,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101397,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037520,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037521,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037522,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037523,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037524,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037525,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037526,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037527,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037528,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037529,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037530,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra037531,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025426,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025425,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025424,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025423,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025422,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025421,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025420,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025419,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025418,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025417,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025416,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025415,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra101398,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025414,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025413,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025412,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025411,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025410,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025409,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025408,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025407,3.2993224046741054,5.063755956122782
Bra008797,50,19057417,20713866,Bra025406,3.2993224046741054,5.063755956122782
Bra008797,50,12582126,12674458,Bra008771,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008772,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008773,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008774,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra102323,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008775,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008776,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008777,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008778,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008779,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008780,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008781,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008782,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008783,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008784,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008785,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008786,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008787,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008788,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008789,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008790,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008791,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008792,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008793,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008794,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008795,29.78167967872127,31.899152844946396
Bra008797,50,12582126,12674458,Bra008796,29.78167967872127,31.899152844946396
Bra008840,20,12634808,12869963,Bra008786,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008787,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008788,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008789,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008790,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008791,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008792,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008793,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008794,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008795,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008796,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008797,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008798,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008799,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008800,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008801,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008802,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008803,22.526377801094302,23.41950474974041
Bra008840,20,12634808,12869963,Bra008804,22.526377801094302,23.41950474974041
