"","MEmidnightblue","MEpurple","MEroyalblue","MEsalmon","MEcyan","MEgrey60","MEdarkred","MEdarkgreen","MEblue","MEbrown","MEturquoise","MEdarkturquoise","MEblack","MEyellow","MEdarkorange","MEtan","MEwhite","MEmagenta","MEred","MEgreen","MEpink","MElightyellow","MEorange","MElightcyan","MElightgreen","MEdarkgrey","MEgreenyellow"
"RIL_184_CR",0.0674620400472021,-0.0473001946909069,0.0478618266846377,0.0631714528677377,-0.0672154839642593,-0.031455502468763,0.0696127261174706,-0.0660653721128303,-0.000422294677711604,0.0161631519119207,-0.000402033020396371,-0.016260489907817,-0.0221080615443359,0.0443123656720887,0.0670703530415222,-0.0384490556620392,0.0791588689349556,0.0419784195585846,0.0319561660904933,-0.0352116518386385,0.0630359381493537,-0.0362238929651313,-0.0397632436382056,0.0618924739271083,0.106335056499838,0.0676843501007944,-0.0294852822521127
"RIL_184_UN",0.0735010745814327,-0.0765873335666563,0.0446829939373103,0.0756963559400494,-0.0861827318458837,-0.0630088595086166,0.0709813480800447,-0.0950275699860564,0.0440101479846256,-0.0129980849434873,0.025839550563908,-0.0352885749561174,0.0527269113794531,-0.0105244551672163,0.0698819173687653,-0.069145943991281,0.0911383387582112,-0.028418365132203,-0.0655112714735775,-0.00806925026252032,-0.0837802984358251,-0.0630633162396202,-0.0649055265848762,0.0677727855168247,0.102558136090693,0.0782702969798284,-0.0611583528613845
"RIL_187_CR",0.0581859699274224,0.0704357568881171,-0.00666501352663786,-0.0873797529053035,-0.0560602765555666,-0.0693299558501553,-0.0622104490207153,0.0601147644239935,-0.142946655626559,-0.0583291548351395,0.0327668007650076,0.0632908175131017,0.128823470345584,0.0736723471949623,0.0606747112875133,0.0895203475693433,-0.0643298491715548,-0.0441034463651545,-0.0400259129391518,-0.122004218637428,-0.0773291777569963,0.0528559488236768,-0.0572789014488154,0.0578642833035246,0.0495978951980833,-0.0760523146101368,-0.0615094831915858
"RIL_187_UN",0.0520866800300668,0.0677626261593189,-0.00419936993594322,-0.095055272283435,-0.0601519628162406,-0.0715869899681082,-0.0733459871335742,0.063515283708852,-0.108839919234954,-0.0585564777055172,0.0431064947106614,0.0568978847261766,0.138396846502722,0.173359743105089,0.0650988405088955,0.0852884542243245,-0.0651485506098444,0.0675685657568703,-0.0460218771751277,-0.0734670317364364,-0.0320981895412148,0.0550127977821437,-0.0751427589253568,0.0403889444980796,0.0440726491766651,-0.0799831268043669,-0.0765946558236635
"RIL_190_CR",0.0518897496879074,0.0741288650585349,0.0675600795592249,-0.0837192558196754,-0.0821638096161676,-0.0602770623451793,-0.0612184672378307,-0.0852629487815539,-0.016871388962957,-0.0530405118859775,-0.0840265998900167,0.0135131149978391,-0.133374925045434,0.0213943287038908,0.0582615115172029,0.0868285036324011,0.0865716056329284,0.0846741705259999,0.116925745096218,0.0998743280106212,0.159086677520909,0.056740964937714,0.0783841943272886,-0.0618304315347504,0.0805565348598595,-0.0761772229285296,-0.0553440850853968
"RIL_190_UN",0.0586829783296388,0.0805349647533066,0.0705020250166775,-0.0947480681696985,-0.0942742417404754,-0.0700525479326096,-0.0629532920267157,-0.0909847557741955,-0.020207118787825,-0.0217619416102297,-0.0154098729747425,0.0276538016413463,-0.0157634344186327,-0.04665042809921,0.0690394691089946,0.0908105010818306,0.0902895203733484,0.101760705384394,0.0374099311834354,0.0617043116559323,0.150153310511736,0.0608552307630511,0.0673936660809337,-0.0711987456706302,0.0799351521406171,-0.084455739082998,-0.0678846061524572
"RIL_193_CR",0.062765460796284,-0.0644669366326449,0.0837914627414402,0.0570291859899725,-0.0500830676955087,0.0921174023596237,0.0582356642897779,-0.0743369895509991,-0.0287170091827664,0.00176709237684515,-0.00873972850015519,-0.0649868742026718,0.00412846689428965,-0.0185243936573883,-0.0843126810694712,-0.0398176072014024,0.0787861577729579,-0.0922735852250106,0.0429913579002189,-0.0664226694560089,-0.00452777973863025,-0.03798538538868,-0.0333739978393221,0.066824720560239,0.0522802009601959,0.0681853962662801,-0.053261901894437
"RIL_193_UN",0.0722583789395153,-0.0801694540602107,0.0725770943712747,0.0478436412567647,-0.0570215759100045,0.087190038932146,0.0545809294195423,-0.084232953193511,0.0295913403078301,0.0197208344367074,0.0189811792796664,-0.0816205624690448,-0.0195743742737413,-0.0506550383775149,-0.100137138086088,-0.0548823620590541,0.0896126161707757,-0.00954428185892637,-0.0141882144644586,0.00354366387656275,0.0159240300212415,-0.044784641953826,-0.0543744740375636,0.0649625994095474,0.0452430367326611,0.0718697124656442,-0.0690323521004233
"RIL_198_CR",-0.108205052712669,0.0856516523451771,0.0598945743372396,-0.0853092676644227,0.0544729818137209,-0.0559304735101373,0.0742568231500309,0.0715428541663213,-0.00742884618596605,0.00757147299383803,-0.00135506575364752,0.0486986643321474,-0.0670589693494632,-0.121399642567298,0.0469217501146528,0.0870934960628168,-0.0537245462810075,-0.00590945151202313,0.0178366433993129,-0.00625341384163126,-0.0265984530931139,-0.0760822282815923,-0.0530619779332928,-0.0861739993972103,-0.064310672768818,-0.0815656487990506,0.104617587993854
"RIL_198_UN",-0.104426899295058,0.0857561250753747,0.0571342536814772,-0.0841584666119898,0.059283775403802,-0.05809256190057,0.0750449820563872,0.0690321623716298,0.0889118405359929,0.025869212713743,0.0159313531512363,0.0427802901445053,-0.0420971046481547,-0.123622519607298,0.0497196854296488,0.0904798778965183,-0.0584230226902102,0.00234979957893964,-0.0513389082509929,0.0646592158850227,-0.016239125405577,-0.0806465136267078,-0.0591171621637565,-0.0893058235338879,-0.0614394844260534,-0.0755716436889796,0.109230477594676
"RIL_199_CR",0.00405285514140952,-0.0209429927694895,0.0768300950532621,-0.0653265322243753,-0.0730595511433532,-0.0708402936976737,0.0704350531272693,0.071023103619492,0.0318446153278659,0.0168410843096678,0.0292171594227665,-0.0495715532805751,-0.0262234671259725,-0.0461295234803382,0.0637527966421896,0.0420409845283463,-0.0633101973063197,-0.00943318819855514,-0.0121298449852091,-0.00892343047741838,-0.0036998405481159,-0.0841110476062425,-0.0168051859720489,0.0633076176736071,0.0517195932409007,0.0237261408227983,-0.0330386732195928
"RIL_199_UN",0.00967104409404341,-0.0207130347610693,0.0774535881414922,-0.0735428079104099,-0.0651752940072917,-0.0698264251907753,0.0718170735319952,0.0717108520144633,0.0144997124118305,0.00920928772665166,-0.015673638304842,-0.0516058544887557,-0.0237048026427668,-0.00951786623160496,0.0683689268228733,0.0427344887013383,-0.0622846743397123,0.0531498279953727,0.014627760438709,0.027008156025635,0.0510380362988353,-0.0842604577137124,-0.0137174542424977,0.0584069503519419,0.0538126627235352,0.014437601308237,-0.0360509808312804
"RIL_2_CR",0.0434901637925198,-0.0587419457842665,0.0487430053422207,-0.0862416622727052,0.0559677761078219,0.0980103657619696,0.0309925184125152,-0.0757515657062955,-0.021345979828169,-0.0521024718845708,-0.0126317901936661,0.078825549758695,0.0349168424701442,0.080607616144395,-0.0853156040093943,0.091176263055949,0.0803222364948799,-0.0237556513962243,0.0425231709685693,0.00997473872263575,0.0132929393442916,-0.00619964641838822,-0.0390421810045441,0.0685124647370366,-0.0531944117887276,0.0585557992083776,-0.0379131674547544
"RIL_2_UN",0.0484808545122207,-0.080146043508605,0.0380626915793587,-0.102948513246724,0.0486205624767218,0.091428858645865,0.0109726139268602,-0.104956048687539,-0.0643661094408761,-0.0617246361979433,-0.00409810731578351,0.0692315788385196,0.0768061776225475,0.116271531143144,-0.100931236261337,0.0885554112285333,0.0781274694887914,0.0102341123112294,-0.00658821187444381,-0.0345024126348301,0.0398856172299561,-0.0220724042398331,-0.062295339765192,0.0641798745687694,-0.0707537004444726,0.0641979129091985,-0.056966133817738
"RIL_201_CR",0.0560886318676418,0.0836752692683139,-0.0696610614566346,-0.0700078031371997,-0.0868282222829692,-0.0520912423485624,-0.0730512663180256,-0.0235225254648332,-0.0171511496888601,0.0820899841212341,0.102289687685024,0.0732714620170231,0.00750077204703579,-0.00275671965434704,0.0562816887277396,0.0791842568355907,-0.0148143474677341,0.0702621832324859,-0.079936429280699,-0.06454356387231,0.0413218561077746,0.0697881506740185,-0.0656851155422648,0.012503836419239,0.0921091032396025,-0.0690142381789916,-0.0525086026344596
"RIL_201_UN",0.0583261284358681,0.0832796605111705,-0.0737602292586456,-0.0833353615268812,-0.110865257379008,-0.068647561844624,-0.0826149327365665,-0.0337067957778521,-0.0335251183647079,0.0630372056596165,0.0884826086682385,0.0704777080693322,-0.0300681362369961,-0.0293483712785681,0.0528230416407459,0.0818641383969641,-0.0109399538969976,0.0289687612319072,-0.0305007697111115,-0.0514060808848203,0.056529656681628,0.072454931860006,-0.069543576588384,0.0108672276052879,0.0929734151101485,-0.0858468615834631,-0.0690334377930134
"RIL_204_CR",-0.0690459442280796,0.0685076586556723,-0.0612370118173847,0.0252621750496854,0.0471595495429819,0.0845173707352798,0.0786471076791962,0.0724495201365245,-0.0194909764490393,-0.00105674292946755,0.0231548194795505,-0.070715303574204,0.115698442988293,0.0525718434181709,-0.0654291086292343,-0.00598175688377002,-0.0682204645577235,-0.0816695571738524,-0.0613547625324527,-0.0907279465258018,-0.109061691999714,-0.0742656631279534,0.0790237897004531,0.00267311132890957,-0.025765605798737,-0.0632514913701972,0.0841905574224028
"RIL_204_UN",-0.0880381215123065,0.0646486533042598,-0.0831033813399695,0.00595789166070954,0.0346115378468735,0.0799984161342937,0.0686503957588189,0.0683187187076378,-0.0357139162261903,0.00354798745564052,0.108205221927945,-0.0829691431105099,0.16127110260636,-0.0232327440412091,-0.0803419782324094,-0.0214459384750655,-0.0680284003386689,0.00428494480248405,-0.133112230601128,-0.11070641428843,-0.121162944616956,-0.0921914204380709,0.0482299227205949,-0.0115043638717212,-0.0463246202946229,-0.081533415360828,0.0736385303930662
"RIL_205_CR",0.0143839712337893,-0.0645403885621913,-0.0509341070884079,-0.0817150157256614,0.0518060402964358,-0.0548102661922502,-0.0652120788086299,0.0534853586984096,-0.0363435254913803,-0.0459912442424822,-0.00164464402596866,0.0768783321712489,0.00769648743527978,0.0892741308797305,0.0613452802818302,0.0924050875753893,-0.0475471833928461,-0.00197712988859274,0.0260433495571971,0.00832150601768937,0.00655422525205208,0.0728415594480495,0.0875528140464382,0.0679223712045929,-0.0530590610709849,0.0552101178127935,-0.0128133369594688
"RIL_205_UN",0.0113109136812039,-0.0871676563674228,-0.0633706890725824,-0.093193892972024,0.0493853677748945,-0.0688243741483634,-0.0767760936354409,0.0474796883398363,-0.0662954304222464,-0.0759629436699474,0.0203010302669191,0.0763888815763985,0.102211272638235,0.151967696600328,0.0636533121812135,0.0896710578588009,-0.0604067327385047,-0.0550384231289564,-0.0202344310620536,-0.0254224455474871,-0.0248070507622167,0.0698063471382952,0.0810618419114469,0.0687609694508985,-0.0656551150986953,0.0615901763826586,-0.031180609505301
"RIL_206_CR",0.064599086205546,0.0443984765984333,-0.0536889729093497,-0.0626150374026332,0.0609979060963617,0.035738373665313,0.080570110851736,0.0766506385505577,0.149543364112258,0.112753077056169,-0.0224902191047171,-0.0861204814252385,-0.0363979397026884,-0.0183558962393872,-0.0164351668586227,0.0785600119519772,-0.0754998227694783,-0.0190476599725134,-0.0486960726435009,0.0509392781558258,0.00319377589836477,-0.0699658403670681,-0.0456189927770435,-0.0834279918364176,-0.0525535275349599,-0.0218264906501316,-0.0396295968014616
"RIL_206_UN",0.0570814820336285,0.0434774215312563,-0.0505714031968032,-0.0543254609969913,0.0590706335692538,0.0293221554606273,0.0739435459093655,0.0714489789840878,0.089769993875204,0.0459674212715262,-0.0196714037046406,-0.0805233009998408,-0.0151544882484595,-0.0397108267288732,-0.0174280957758563,0.0818997223020683,-0.0708607582739905,-0.093150091918043,-0.0335273920222965,0.0563476252939436,-0.0399644126837584,-0.0750280526209454,-0.0490164690606618,-0.0817586803895881,-0.0522857091543261,-0.0175881659421839,-0.0444745278569954
"RIL_207_CR",0.0630311678804157,0.0315710355020513,0.0720815936540218,-0.044279865451381,-0.071886025610198,0.0815094407980321,0.0563508003159728,0.0569784219639065,0.0760290352221579,0.0432069879291686,-0.00137036072635198,0.0565913182853953,-0.00728926182133162,-0.023846728568034,-0.0714335069876818,0.0759560035375184,-0.0541745177185713,-0.0774172968531511,-0.00175899909921541,0.0431226805923501,0.0147688139395599,-0.0459341113892771,0.00342266716775971,-0.0535346691458928,0.0916679547078262,-0.0217817911487514,-0.0388292628745568
"RIL_207_UN",0.0526348409772748,0.0300462855189164,0.079574978426751,-0.0724389811942559,-0.0990562050898434,0.0766448439876281,0.0537733457672511,0.0578042619830363,-0.0011663820117077,-0.0438731295586942,-0.0466143060168165,0.0735285701283775,-0.0157635799432003,0.0109581458540891,-0.088464047198655,0.0751174876485973,-0.0681615140147491,-0.0276536823887829,0.0723264024259623,0.0186923845656038,-0.0387477524066375,-0.0679077683191235,-0.0103835467213596,-0.0634939634470685,0.092758187070537,-0.0390610838243038,-0.0713359710025207
"RIL_208_CR",-0.0974487282789949,-0.0264973528874241,-0.0733302833311608,0.0656487497499779,0.0309294671473516,-0.062874445736432,0.0132068372002113,0.0477143842006275,0.0771144851324935,0.105386787522459,0.0422247575103759,-0.0810983851208358,-0.0655753896237635,-0.120037593907142,0.0495306961623438,-0.0734438153584016,-0.0521387229804186,-0.00305237993553956,-0.0598966217865642,0.0116712629864153,0.0223460105639133,-0.001177037108145,-0.0660851010240933,0.0224438924243289,-0.00937291182008084,0.00168991694331909,0.100471468802043
"RIL_208_UN",-0.100591384824998,-0.0184174714181769,-0.0737520613614552,0.0523168007486763,0.0335666805771762,-0.0589166243564811,0.0172635434393646,0.0497804836288591,0.0219980303812026,0.0890660577863032,0.0469745404281743,-0.079198543873284,-0.0535810400420919,-0.0322528225108094,0.0639213696324363,-0.0680269733421086,-0.0420659837905648,0.120046162092548,-0.0477691902889268,-0.0162957948004092,0.0779859615831952,0.00606845241049439,-0.0738700188383834,0.0237719581095989,-0.0115616735882583,-0.00616012180448753,0.105184051562792
"RIL_21_CR",-0.0638923316160469,0.0491423864316911,-0.0621538929600711,-0.0791641382695622,-0.0762030111807536,-0.0398849090796785,-0.04350110453603,-0.0565759674715695,0.0281929540617707,0.0155774163303583,0.00683740980954849,-0.0612474222823064,-0.0373295949564554,0.0147276176043362,0.0627486258955252,0.0986437337639747,0.0801927147518136,0.0992017637719759,0.0442941506541,0.06764465366213,0.128402865197166,0.0419589819569473,0.0742575898464328,0.0673259603525178,0.0952911811414792,-0.0276400563376534,0.0707452952510956
"RIL_21_UN",-0.0858359342679351,0.0350603811645942,-0.0749734288061014,-0.10986587772674,-0.105574028217547,-0.075877404602759,-0.0542038112045339,-0.0847447106402391,-0.0775541167965419,-0.0660437511380935,-0.111873245209222,-0.0769220739685929,-0.139671126505221,-0.0728485800775846,0.0528764886920927,0.0864739494816498,0.0804579483049529,0.0367266873595448,0.129847824547128,0.0313021164270666,0.111681668535474,0.0290286858289336,0.0661845278904546,0.057327185365966,0.0768955902393213,-0.051090384643715,0.0488232847406453
"RIL_211_CR",-0.109528274046993,-0.061980014271019,-0.0559903234308177,-0.066916776266084,-0.0861963474180302,-0.0521821752860477,-0.0617251848016806,0.0613800744749032,-0.0250523982695302,-0.0265634576304455,-0.0208373362634044,0.0729548267523735,0.0133923968279568,0.0458723762882887,0.0512530297531192,0.0792404472156367,-0.0390234944156866,0.0308669970160347,0.0309419823357822,0.0120767182056115,0.0241723695199465,0.0648500250401647,0.0555649028653692,0.060948054727066,0.0931881582323645,0.0639931544377114,0.0944777461767187
"RIL_211_UN",-0.113850088968864,-0.0769065046313957,-0.069209398671253,-0.0636300516122556,-0.0931127154625913,-0.0534199288367094,-0.0637781932223449,0.0601984664700701,0.076701111355328,-0.053867075032021,-0.0208575581950083,0.0863513655192212,0.0602275734229405,-0.0216265463224908,0.0438293886925448,0.0819097927677092,-0.0616853627617578,-0.123148062673138,-0.0447389174057451,0.083717474974611,-0.120651230170555,0.0746556381347601,0.0616391691983193,0.0797958500204782,0.101929779085565,0.082536033487013,0.102253631752009
"RIL_212_CR",-0.0533762273030236,0.0689643877308965,-0.0717312072836772,0.0321648601081774,0.0409657674843477,-0.0748634631659296,0.0758985598874753,-0.0231889980955163,0.0510108814543909,0.134300588736884,0.0320576932937595,-0.0681439040234379,0.0251117740027163,-0.0107065380274994,0.0569805877556426,-0.0418968861947906,0.0116225680947529,-0.0431046086063443,-0.0921021852192143,-0.0636616984361461,-0.00240297843778966,-0.0817022561440103,-0.0653987157866488,0.0514936434600061,-0.029079109480381,-0.0811152701013721,0.065004343082213
"RIL_212_UN",-0.0524752737612721,0.0644196319364984,-0.0743396662124658,0.0293340825289367,0.0438276970736107,-0.0752340741742537,0.078884911452084,-0.0253609041341784,0.0149925211389542,-0.00302664841386065,-0.0609388229247458,-0.0671333891234126,-0.0830781238720129,-0.0293988773153952,0.0581143718313369,-0.045760375232515,0.0112804412485584,-0.0392393777783039,0.0528384751467449,0.067256515836652,0.032548404208502,-0.0828690351102626,-0.0654770590788884,0.0607835207771331,-0.0473811935578272,-0.0915731335786164,0.0541139749559753
"RIL_213_CR",0.0504880060600096,-0.0772483136882602,-0.0512223387301938,-0.112145797439786,0.0555394336399529,0.0959801056595016,0.0743142293456239,-0.0339641829172188,-0.00637815388253091,-0.040166391800932,-0.0598680851231069,0.0783126001171893,-0.0203818680322178,0.0360175583023296,-0.0996212752738858,0.0950871015134472,0.015133677937255,0.0734740322827114,0.0387223055597,0.0348590840239138,0.0800155077638657,-0.0869325039340032,-0.0727549884256514,0.0533870125685337,-0.0623676833801134,0.0570945893804309,-0.0630441540718993
"RIL_213_UN",0.0515401848134415,-0.0830085710710449,-0.0528051484099889,-0.10688035873077,0.0621611959508855,0.0922680309242335,0.074455455426067,-0.0326731112561095,-0.0598085940689397,-0.0788464801720939,-0.0798375799578989,0.0849375354559094,-0.0244527791057737,0.0755041991442131,-0.100872038014335,0.0961462907153162,0.0136977738476292,0.0315548917257638,0.065413463750562,0.0310173790628473,0.0559229783881372,-0.0806665456780921,-0.0611468151817125,0.0554204762251314,-0.0636475292736663,0.0576893284667425,-0.0565600927530333
"RIL_215_CR",0.0443592428860261,0.0888232720722666,0.00308923459770867,0.0140111869715945,0.0569603928915973,0.0488454900993366,0.0760295036175038,-0.0894286173484852,0.01291818127376,0.0286441461300252,-0.00497576834534724,0.073993253761333,0.00171631249575241,-0.0432982032527244,-0.0449885275878876,-0.00268553962760217,0.0855074406141941,-0.0190029855573925,0.00486972080830466,0.00616487778990875,0.0312153979964073,-0.0638139907044641,-0.0221426239313319,-0.0680958496414018,-0.0351262637291079,-0.0767943940344572,-0.0446549606344577
"RIL_215_UN",0.0367588868057407,0.0882867414064365,-0.00603068623252727,-0.000436252507261891,0.0539492041711826,0.044053676151638,0.0721719564610548,-0.0995433599590303,0.0460595516949636,0.0147093215685547,-0.0154795770155332,0.0788240250435448,0.0050102482361092,0.00650080590950111,-0.0511614153868665,-0.0127877489592885,0.0784919131372396,0.0881620136433759,0.0150412033833147,0.0670535046401541,0.0309514606036514,-0.0861214341263948,-0.0427177939732345,-0.0825054451908033,-0.0527910196487335,-0.0911823095568139,-0.0651567316035566
"RIL_222_CR",-0.0851581298959597,0.0832823572232427,-0.0623246824629139,0.0597000792383149,0.051500700544989,0.0861071384809309,0.074292788682503,-0.0392014497374747,-0.0630114331852658,-0.0582009283902017,-0.0864099563514852,-0.0727899030545328,-0.042869614609611,-0.0847477243582833,-0.0966109021257982,-0.0487893337973047,0.0403380055633991,-0.0463031877842533,0.118342501120691,-0.0250462235523362,-0.0487606936111117,-0.0779985707365015,0.0638613563421485,-0.0709221288321101,-0.0625170669454501,-0.100251894404734,0.0944746747201458
"RIL_222_UN",-0.0836453302092972,0.0828590476006307,-0.0716622279316104,0.0401186770488157,0.0509517658085711,0.0814556001574453,0.0701855976867096,-0.0450202970860652,0.00349640446185269,-0.082147020873538,-0.105511915528956,-0.0420006556495595,-0.131998462066463,-0.111819522147791,-0.0889462880217333,-0.0446408225787153,0.0458039742709121,0.0790575519742273,0.122371925194976,0.146347098716146,0.0406704691254355,-0.0709225292746594,0.0557817550464185,-0.0785555967178287,-0.0658021268979002,-0.0873904839461443,0.0860216743113119
"RIL_223_CR",0.0349275938046046,0.0576025005382821,0.0690937947964901,0.0464662955739086,-0.0900510966687056,-0.0763139156768507,0.0722627891239607,0.0690865787468977,-0.0167947509470204,0.0936522197821172,0.140625307036168,-0.0826247728570643,0.033151164098067,-0.0206304877491559,0.054626539282784,-0.0574040086490079,-0.0779343215490198,0.0156545113497828,-0.12320214146607,-0.10074991385563,-0.0107780391636667,-0.0803891679175684,-0.0880893405721526,0.053396004025586,0.0674592142379526,-0.0712720230461494,-0.0631676089554077
"RIL_223_UN",0.0395437447157642,0.057925348674366,0.0776550486262778,0.0645120495824156,-0.0657210217527705,-0.0775121227621253,0.080833461744551,0.0662912836692857,-0.00913618319630045,0.0211908608686563,-0.0090875658836706,-0.0888609521962893,0.0494895662463842,0.00392165443322609,0.059297864939638,-0.0667392742154652,-0.0696241668496477,-0.0992129814168064,-0.0406509362518349,-0.0280196284071474,-0.0240649562098354,-0.0826986444228623,-0.0651551440262259,0.0640498838607111,0.09672467528971,-0.0829251836481184,-0.0680074914536608
"RIL_225_CR",-0.109941070354531,-0.0632416048631518,-0.0555993611055447,-0.0718010333575023,-0.0873291465996648,-0.0535146133847641,-0.0200392965762006,0.0720466037211297,0.0119681290194579,0.0815049553795682,0.0318427137327502,-0.0830933246987655,-0.0225973566782697,-0.0516522084548082,0.0633168442090477,0.0732801182539193,-0.0645622365620802,0.0648316494528578,-0.041751296766654,-0.0332177766893674,0.0482714189590505,-0.00138608061795067,-0.0572717084722984,-0.0639816448880636,0.0732793115769231,0.0661281524196869,0.101368649358202
"RIL_225_UN",-0.104634699246519,-0.0650755180939704,-0.0534414728790912,-0.0754313566667478,-0.0763860854608202,-0.0466504736434002,-0.00929048526705121,0.0665133948206245,0.0056068079526431,0.0379779477002264,0.0953859543061409,-0.0778847012462346,0.0205554200836423,0.00467056451270828,0.0620667882840456,0.0598341181461929,-0.0599589056340849,0.0922861198208889,-0.0783887200188648,-0.0201044175979902,0.00455498858421902,-0.00521494395038403,-0.064341143913839,-0.0633865712097469,0.0620488016010781,0.0585590189919506,0.0998853250980961
"RIL_228_CR",-0.0252149224367461,-0.0808439076919744,0.0746439647135949,0.061262721528129,0.0163967896096927,0.00195313868236645,0.0735559203954641,-0.0959037778983395,0.00212196797340876,-0.0100883836332461,0.0407302057078372,-0.0179172684682943,-0.00261332361114129,-0.0339111209863414,-0.024926399542917,-0.0709668745976039,0.0799212386114356,0.0312164758544255,0.0172110924906873,0.0197801776114468,0.0202542784763559,-0.0641408841147538,-0.0605046854444784,-0.0837162576920969,-0.0208375420356187,0.0571068628943858,0.000490739249043259
"RIL_228_UN",-0.0274804952279086,-0.0809580453192009,0.0755072984737418,0.0599743224959778,0.0194745731823667,0.00516721159344674,0.0773159943633919,-0.0982426105768296,-0.0395623857306688,-0.0655714642635791,-0.0145930180861341,-0.0102365565948829,0.0127409446775773,0.0272010879288238,-0.0260723527129652,-0.0693521682675504,0.082800968173678,-0.00527932259188092,0.0478561483250475,0.0161109098323157,-0.00174018738338575,-0.0629943864973163,-0.0473850509542825,-0.0763398879046356,-0.0267173344895653,0.0609995317847385,-0.00069726003418855
"RIL_229_CR",0.0475531542123752,-0.0448200505255848,-0.0658289473869041,-0.0621585208577767,0.0278782184445725,-0.0508925454024139,-0.0641274867619627,-0.0298187217246569,-0.0240922363758371,-0.05391570000524,0.00917686051812457,0.073124267275644,0.0218965118571514,0.0917521074109413,0.051964977922222,0.0672860968686908,0.0480385496602034,-0.00260696980673289,0.0475161642942534,0.0544241476138095,0.0143200014316217,0.0633643184077621,0.0743740213630838,0.0622043741871351,-0.0148990243605251,0.0422281195524184,-0.0323744213075914
"RIL_229_UN",0.0490050230665303,-0.0481985435108925,-0.059017742591553,-0.0623078795950534,0.0335280769700209,-0.0581721709388999,-0.0656307903908305,-0.0436964585313453,-0.129496138277698,-0.106776552222261,0.00121615742555459,0.0932568300742235,0.106311282874265,0.126399831102472,0.0595493315152951,0.0760643937969617,0.0606749556236181,0.0364854594887266,0.0131869532543294,-0.0432023292306379,-0.00993548549214047,0.0680656642049053,0.0873310686774346,0.0656938893161656,-0.0136137450615878,0.043004593092121,-0.038598984175942
"RIL_23_CR",0.061029865366607,0.090263591384061,0.0744171324347327,-0.0856540360469297,0.0524638005402642,-0.0722922765430136,-0.0671263150131497,0.0694232839789722,-0.0261872195720609,0.0602318456725842,0.0675156013658552,-0.0703435104693861,0.0422906089025836,-0.0305073466275632,0.0618238947079368,0.0923613558115022,-0.0584377973226711,-0.0241841015625524,-0.0684999216274199,-0.0657330050843744,-0.0210613511423448,0.0588511679707535,-0.0687704512890447,-0.0934622515918635,-0.0569939763857918,-0.0859977525517317,-0.0672976581299536
"RIL_232_CR",0.0625748568138305,0.0624917443538024,0.0733742785665379,0.0584010301718426,-0.0952540940897548,0.0912187600673636,0.0613047892814037,-0.0955263091687562,0.0343553815900652,-0.0344989236166923,-0.0730350383433706,0.00425635561104551,-0.0539181720181421,0.00800057642454349,-0.0983598574744563,-0.0725298937213124,0.0868982814269616,-0.042913286043913,0.0634645496222103,0.055331958885195,0.0553007102981484,-0.0624868915884871,0.0118796025990765,0.0267999400166529,0.0740042665949874,-0.0711927417582493,-0.0640755056224039
"RIL_232_UN",0.0576201748053339,0.0603111701402151,0.0697472810537086,0.0478220903496824,-0.095027411247628,0.0881272621626473,0.0635777275857887,-0.0919318217341701,-0.0266151752698285,-0.08544753943006,-0.110898240778055,0.016683552645228,-0.0862804994402186,-0.0321463909460904,-0.096599954096088,-0.0752212098837835,0.0867845255322882,0.0467485511046776,0.14400691732532,0.104403862609225,0.10255663679816,-0.0669299413769722,-0.00357310009771151,0.0172328747419117,0.0658114167695774,-0.0810726347975188,-0.0735956355738244
"RIL_234_CR",0.0642343952953375,-0.0350113087225095,0.0748330406255085,-0.05424893759449,0.056861795555486,-0.00454495072765406,0.0753948570639812,0.0760131673888639,0.0269651064333991,0.0346078412807922,-0.0407594422605059,-0.00470679429542757,-0.0439483220002757,0.017210700955552,0.0134941180287224,0.0677863299790881,-0.0577634341964231,0.0678472568640174,0.0619640803057174,0.0213249747155509,0.102292351904786,-0.0623691710871799,-0.0363040542932922,0.047064606371353,-0.0448979435353974,0.0256235764043684,-0.0352231261244347
"RIL_235_CR",0.0810696297762856,-0.059194384752931,-0.0545794774417062,-0.0445007659147739,-0.075528259110443,-0.0287989301754892,0.0468208529165602,-0.0115540854438872,0.123096173658917,0.0914581085821821,-0.0127603567752332,0.0247684196018369,-0.0334061738705275,-0.021640304927448,0.0557705717267034,0.0621970555397275,0.0550991244883214,0.00343879813037733,0.0189076634745277,0.127022009763724,0.091973247943588,-0.0190210913394476,0.0908715559096695,-0.0783066004632128,0.102175896002659,0.0657372928460608,-0.0385943074022
"RIL_240_CR",0.0511839978141945,-0.0327052508657052,0.0438980142407906,0.10132166391756,0.0618599346256145,-0.0489670525261536,0.0836986081466861,0.0177589514591722,0.227150614815345,0.149960941200507,-0.0712165277685547,-0.100267035459788,-0.0836092164157108,-0.0730235366676329,0.0155443041276533,-0.0657149534208811,-0.0179333373985211,-0.177133025112498,-0.124782386720403,0.0552681418880362,-0.0650745713236623,-0.0730691285566664,-0.0410734690242685,0.0700241672083357,-0.0530975951091063,0.0417485451859402,-0.0289862772426906
