"","MEdarkmagenta","MEdarkred","MEnavajowhite2","MElightcyan1","MEpurple","MEbrown4","MEcoral1","MEgrey60","MElavenderblush3","MEthistle2","MEdarkslateblue","MEred","MEyellow","MEpaleturquoise","MEcyan","MEmediumpurple3","MEhoneydew1","MElightpink4","MEwhite","MEbrown","MEdarkturquoise","MEroyalblue","MEplum1","MEmidnightblue","MEsteelblue","MEdarkorange2","MEfloralwhite","MEpalevioletred3","MElightsteelblue1","MEsalmon4","MEsienna3","MEdarkorange","MEthistle1","MElightyellow","MEskyblue","MEyellowgreen","MEdarkseagreen4","MEgreenyellow","MElightgreen","MEblue","MEmagenta","MEdarkolivegreen","MEviolet","MEcoral2","MEorangered4","MEskyblue3","MEdarkgreen","MEorange","MEtan","MEmaroon","MEsaddlebrown","MEdarkgrey","MEivory","MEantiquewhite4","MEpink","MEbisque4","MEplum2","MEgreen","MEblack","MElightcyan"
"RIL_225",-0.0765091978706877,-0.101167641380573,-0.0474787155115173,0.107935365429588,0.124184158768692,0.0908925179374011,0.101831684746578,-0.176163926859815,-0.1139605995627,0.0828425461372055,0.117945008417108,-0.0867207987548615,0.0474737998977051,-0.340957351228558,-0.0864100170834103,0.0726679924856724,-0.0938835523549286,0.0927200195942623,0.0813573363164628,-0.117201458113132,-0.0465474020578911,0.0691053219465429,0.0253618149789609,-0.0774087373282822,-0.0932939032745566,-0.0333815413764254,-0.0865813791311653,0.0855108130437775,0.01204988009272,0.0902257151964178,-0.130822996034359,-0.114474663633809,-0.0912912428284284,-0.0602960488596183,-0.088473061354417,-0.0842375127888308,0.0261671610697602,0.0908350129478396,0.108157528411085,0.122060255638433,0.0286987622524858,0.110082043295812,-0.0578229173418288,-0.0152232398646413,0.0348141851927923,-0.0943086840755052,-0.0859499975097724,-0.089716108286651,0.0164125091400673,0.114595461438453,-0.0802790825847429,-0.0977898240752775,-0.0854772631296456,0.0890709383365171,0.11210417202616,-0.0191473961053386,-0.0768047588362071,-0.12164534542711,-0.0324867369408319,-0.00595591143998874
"RIL_228",0.114812450810888,-0.0997969908166414,-0.110108752590997,0.127300645362746,-0.038263786296397,-0.0903801159715021,0.099593956752022,0.00211851309658093,-0.028596626789249,0.0796775572084985,0.0909911977143743,0.0244092136043274,-0.0395277427934696,0.0116850806742078,0.0383090325711818,-0.111288196929682,0.103376183875202,-0.102955262641869,-0.120035833872698,0.0726128786452241,0.0380803868439012,0.0331975104027122,-0.0959717745406121,-0.0821630035450773,-0.0999342787372292,-0.100495523570168,-0.093957911757877,0.0855515024688081,-0.0704161409473378,0.0852562132584944,-0.128822185927058,-0.104643727142199,0.0464028170800088,0.104491881546761,0.0513466484397011,0.110166465855796,-0.0946090537147015,-0.0136317564623354,-0.0651247251648752,-0.0348565890375951,-0.0316619743368913,-0.0922078101159458,0.033238254260964,0.0298644332363296,-0.0931184362361945,0.0877233282979256,-0.08029152777514,-0.0971060113933034,-0.0929634387891945,-0.0919292706200258,0.107596729141319,0.100818189066908,-0.0788294191732924,0.049108149724234,-0.0832014264903652,-0.0794713944879615,-0.0707888528163864,0.050723466293672,0.0274131252531135,0.0418900191654193
"RIL_229",0.115619926212037,0.082532876736984,0.0708783510513408,-0.0536914245781784,-0.070470098035978,0.109117308782374,0.0822701290569341,0.0342073355148267,-0.126777391077315,-0.115324855738891,-0.0337811746376306,-0.105639110928768,-0.209951719160456,0.0320372803637408,-0.0723032790876198,-0.0982700413011564,0.0944851955876437,-0.0872382142619406,0.064343873312755,-0.00235916462003221,0.0361970858017696,0.052717695312585,-0.129026501388612,-0.0806738870277334,-0.0813042841378926,0.106896258306846,-0.0389889757273285,0.0892078171580133,0.0780391255116994,0.0887941092453896,0.0719316781825896,-0.115868496474942,0.0877602296991256,-0.084456589871346,-0.0895429504021067,-0.0773484009991208,-0.111498567911638,0.090837888163486,-0.182918553670233,-0.0115021474455923,-0.0307777453355529,-0.109813918715924,-0.0740240433565215,-0.114979762021008,0.00236760357409445,0.10679238051224,0.132811007925598,0.101507530726607,0.0859134750858401,-0.106120610136564,0.112972258215791,0.124620978802281,0.0967759806069031,-0.0831465825121338,0.111772236395165,-0.0643227793211932,-0.080363263201376,0.0498990868702166,0.197671458225957,0.124328116932768
"RIL_23",-0.0708602504601743,-0.0737163231070645,-0.082687365729655,-0.0954105746460256,-0.0726189906198393,-0.117882065203751,-0.0979388538039815,0.0531122426252373,0.0477014546476139,0.0372365174246665,-0.106233406542713,-0.0786431666167696,0.0210552593922214,0.00830146243666418,-0.0793793364767973,-0.0868417441607658,0.0737868822804147,0.0933381298410113,0.0585223216118427,-0.193835143181806,-0.0797517217902314,-0.233523039108474,0.0869686088096323,0.110457631883918,0.0954612105636016,0.11008992123303,0.0950276482680768,0.132729550694056,0.0779928306091211,0.109402185685435,0.101694917410667,0.0789178609241111,-0.0352438516443924,0.124425632639268,0.0151083783361111,-0.0612683332381862,0.0668705121404389,0.0947743386053582,0.28680911731385,0.300524438936558,0.468119440378427,0.0761420709787887,0.117041891709399,0.119304123991842,0.0859528421522009,0.119843002302489,-0.103057006780341,-0.00349310016956559,0.0919052640504454,-0.0352200035709206,-0.0713905520468344,-0.104847562923935,-0.0750322176166495,-0.0383778197677428,0.107263148363887,0.118655254076658,0.113395223578246,0.0656334170996492,-0.0560740891953524,0.0936625669017757
"RIL_232",0.109231431517833,0.0732160390300098,-0.126023917847357,-0.0766830273546634,-0.0709410838521175,-0.107849755764566,-0.0603352331981504,-0.0772982780052653,0.0106179653339987,0.0803072545640123,0.0550544402861023,0.0339926218046054,-0.0950722773094013,0.0238699846464344,0.126848083859492,0.0984052295126102,-0.0693412261707263,-0.115640696375822,-0.114197726390271,0.174862688757789,0.147704327387762,0.161204329710738,0.0946475473557494,0.106489307523309,0.094054249397867,-0.0914982818604213,0.054344989131246,0.0736489634275373,0.0960782801564224,0.0823582474507992,0.0748542965147942,0.0940206360027389,-0.0532115156695594,0.0869618847414282,0.102726621069778,0.105698447739194,-0.0992913194502063,-0.155931826632082,-0.139592801447837,-0.13259671031982,-0.0661581534010991,-0.101972703376334,-0.0517561021892281,0.113679589565565,0.123473159140789,0.110023430648967,0.0204553912690131,-0.0889620016489887,-0.089465508050384,-0.03588069010191,0.100341331790234,0.104751707461933,0.0157845659358908,0.090302721103958,-0.0754461850972442,-0.0795826548236302,-0.0862236904403258,-0.121051544862715,-0.0445153239061018,-0.0452998299836565
"RIL_235",0.099757285141435,-0.0770058589742256,-0.0938527606887606,-0.0878541881429387,-0.0660431675662253,0.0802601666657621,0.0690260971284925,0.0713508289079084,-0.121497942746357,0.0169285158628555,0.104536003851804,-0.053516947212441,0.086849487576809,-0.0106729063481337,-0.0693924250824601,-0.0883316800243248,-0.0545395920569836,-0.00673966609773734,0.0639848571572626,-0.232086327138723,-0.0670542549830391,-0.16235586295712,-0.106430110479108,-0.0800738097321465,-0.0911509153500493,-0.0583827331942689,-0.0704276658852172,0.113198480019753,0.0635969506774087,0.117660474405467,0.0603954879461165,0.0740313261755708,0.0960129636616602,-0.0718346543632327,-0.102695609432324,-0.0674551979366085,-0.0334555590396158,0.119102411509264,0.254192796954881,0.305398329570807,0.423634931237423,-0.0860127790285714,0.0704456087389282,-0.0617713114046757,0.115373319849114,0.10128210522774,0.0623091556142618,0.111826857267927,-0.063800550583719,0.116988086456936,0.103394978699933,0.0634083632186497,0.00133132960941722,-0.101215156546523,0.0980069842465232,-0.0857576361020406,-0.0460761722037701,-0.1224752801523,-0.11492059827641,-0.0795152784958428
"RIL_240",-0.0938546880833623,0.103870263201371,0.0847940357124798,-0.0656929537378849,-0.0780514309049311,-0.0892530948315822,0.0397026868657961,0.0733867419902666,0.0965695734763618,0.0988635043390994,0.0926971328271194,0.181171559208879,0.20492202446548,0.0325270727989263,-0.0379582965001255,-0.0799614155839254,-0.0895935867647859,0.0906826558723905,-0.119098594797546,-0.0641899337790203,-0.0597905184260352,-0.212616128141429,-0.000251570176409434,-0.0759333337853346,-0.103856119173551,0.100318792506424,0.0783666972362512,0.101182066061379,-0.0849284534119029,-0.079788730238421,-0.0678789215341869,-0.108519181123806,-0.0972937934536835,0.0622593513709553,0.0945593885783132,0.111689567966424,0.0157748152676453,-0.0590089729743262,0.000915390382477219,-0.0801877172978281,-0.0188219244254142,-0.10118669047048,0.11489826009739,0.108830478123217,0.0915612163483202,0.119123431185792,-0.0834144704006688,-0.0893425435681514,-0.0992742387204754,-0.0260585064379785,-0.0832799219619138,-0.117230893290623,-0.08785498950603,-0.0350947592727094,-0.0998157589062266,-0.0887001262935359,-0.101209438452942,0.0816186290585784,0.0120610410637595,0.0821646350887826
"RIL_242",-0.0413909651515626,-0.103527779281544,-0.099835996463101,-0.0799105874195398,-0.066831608293166,-0.0909763444291077,-0.101720488659891,-0.18133526749862,-0.124153490707384,-0.0889079357306656,-0.101962963392483,-0.0322105095631456,-0.0497610373299998,0.0331033816130353,-0.0685911391573135,-0.0825274852349205,0.103435861803664,-0.0376616158552004,0.0851069504359955,-0.0215463567022199,-0.139887435703258,0.0332096003111393,-0.0353590224762719,-0.0762937167103161,0.0750421001773282,0.102151100261982,-0.0641431626418516,0.00138894885841924,0.093411391455514,0.0716539819365521,0.076440956306374,0.0765294808300453,0.0890890753716725,0.102140511127504,0.104102794697067,0.110706877929499,-0.111590693539599,0.0701152738836838,-0.0777411149085401,-0.0222190657622652,-0.0517052117137017,-0.0818656514668555,-0.0559527574509397,-0.0929092600061979,-0.108199384816537,-0.100049588329236,0.116834097637032,0.109697176644702,-0.0912511501458242,-0.0648464457804597,-0.0996533676305805,0.0960738325698137,-0.0580011294442529,-0.0787502372878984,0.0971403571421126,0.0880331953490491,0.0915128891056811,0.0777600126467177,0.159738465414579,0.143307097082323
"RIL_243",0.100726690373,0.0948696923555336,0.0817499539146904,0.137545295348162,0.140318660285393,0.0880757949657709,0.103343383928347,0.0692375302793586,0.075582815849012,-0.0393667868026837,0.0951651962388812,0.10554376773551,0.0714029646981917,0.031598320236623,0.022631608777613,-0.0629972765425542,-0.0798600074869186,-0.107706810103161,-0.0176539991417671,0.00727842665813937,-0.00954016994616278,-0.119379495036061,-0.120073796290543,-0.0855927613757972,0.0336234407923239,0.0473196975400668,-0.107266887517435,0.0930229529490213,-0.138557111703079,-0.068428885903851,-0.113558893182902,-0.118572223001408,-0.0929698660442919,-0.0870705080518601,-0.0114535359279056,0.0896385951618183,-0.0934454454946388,-0.0690720372078684,0.0287452944009901,-0.0442051699347764,-0.0184484136425259,0.125071934708198,0.0289582382169438,-0.0982903673595458,-0.0123876371467067,-0.0148596682740589,-0.0698995752418585,0.0387626613315204,0.0959123324601284,-0.0975351140078589,0.016942072568313,-0.0678764627144982,0.094900867737471,-0.0870351119229332,-0.0955014202025758,-0.0864268241193672,-0.100505894488293,-0.132291417741067,-0.131042330824775,-0.0920305940260001
"RIL_248",0.0177622438231023,-0.0973587382857069,-0.120677434346508,-0.0846953343026781,-0.0701072033627405,0.0881781527561769,0.0606093307045225,0.0171795839189383,-0.12611392233915,0.0724476250165356,-0.0995880979724748,-0.216375697769315,-0.184124061108081,0.0239986308703554,-0.0691844262931612,-0.115315309563296,-0.112337209218112,-0.0499554240275698,0.0894927796845295,-0.055449557057416,0.0172968857619794,0.144712299032243,-0.0933287253336628,0.062904293600131,0.0812248988264724,-0.0958689541342814,-0.0707597338122096,0.0803755853370466,0.0959023330625296,-0.0203096552714811,0.0754465672211306,0.0813884824682291,-0.0907260522272506,-0.0963582456900411,-0.0832047582879113,-0.0754717701794076,-0.117539027808216,0.0855416570876991,-0.105712116543916,0.0121025980090934,-0.0404758267957618,-0.0193725170186708,0.00899821568665269,0.112034044159122,0.102883275366788,0.101923016970018,0.124904023963477,0.11629078586562,0.0891414096960013,0.0983251899081006,-0.0883113738380642,0.118664184981224,0.0569537531888783,0.109275972111488,0.113153405958386,0.117790078613011,0.10228555994407,0.0756118050014156,0.189138847330738,0.135610458930551
"RIL_25",0.107078046823481,0.084281778885256,0.0934000835122705,-0.0703541498620256,-0.0694206313619381,0.0857615740711034,-0.0908361023025962,0.0691577662187179,0.0811563422789151,0.0843979326926078,0.0387526763163313,0.0826334995027396,0.053090268029927,0.0284906214057542,-0.0728192882866195,-0.00916378859543058,0.0193449063606869,-0.0989885865649408,-0.00993771470342134,0.0268419835172229,0.0464335082509404,0.0246779150872211,0.105213442724141,0.10234178940877,0.097670640052643,0.103409147495276,0.102031772323749,0.0834344490138185,0.0858299245338776,0.0864505840319342,-0.112316474044278,0.0884707707028066,-0.0801267324150306,-0.0947240802164693,0.0916000567992306,0.108036565018524,0.0984866527755338,-0.0701844804888802,-0.00316349164537304,-0.0537793329218224,-0.0342474638067444,-0.0642013308211286,-0.0767467285077084,-0.0965575363020585,-0.105362408145937,-0.0104098898013549,-0.0701690228829789,-0.0795055667929037,0.102243782116377,0.117086374529498,0.104113115073747,0.0307014640170076,-0.103636544294252,-0.0851679833141433,0.11282326608148,0.103046123346633,0.0991601336883874,0.061460373442441,-0.0388083671899708,-0.110345290061146
"RIL_250",-0.0872110190851526,0.0893372935862091,0.0966908683923436,-0.0835472525393131,-0.0771829184988676,-0.0543043048976624,-0.0816554344883801,0.0820394661253698,0.0845564753956636,0.0853065695492684,-0.0347707157496195,0.0176923974260632,0.0493244807817081,0.0312596619481749,-0.0766127468656041,0.115284890534004,0.108243445767036,-0.116485161825279,-0.122785866765267,0.0245785669923716,0.110258025667007,0.0361432506297565,0.10462512792551,0.109130873010371,0.104035688350079,0.100531777106128,0.0984882695893252,0.0857296630736196,0.0967334417481523,0.0826161748709312,0.086127532882092,0.0923527705031385,-0.0905717563564636,-0.107356732639318,-0.00310963858985109,-0.0811320345157562,0.111456956913273,-0.00219475924162883,0.0545131540400075,0.016135355044175,-0.0210275076609906,-0.0846265155503697,0.0379078693609178,0.125190580794454,0.124140876025288,0.100791973757846,0.059865647727137,-0.0898463107844368,-0.119231802014384,-0.0639340039808812,0.101421033465444,0.106128333932283,-0.105013159706051,-0.0391988738908439,0.0935861781270874,-0.0925047532758966,-0.0880310429921916,0.038003822325012,-0.0246584857406349,-0.0749749012409571
"RIL_251",0.115413846535538,-0.0923677180365597,0.0798785102825132,-0.0738008496840014,-0.0693783290049845,0.104771489197011,0.117020807672498,0.0787704657328242,0.0852906900773268,-0.0983395316535439,0.0904483179653346,0.0854537185131215,0.0121127898229235,0.0276653935448903,-0.0852647802736761,-0.100648109904534,0.0317858791463476,-0.0717862342680071,-0.0931401951134375,0.129118504925174,0.20264274419331,0.112722418611421,0.109269683250347,0.0875757082164502,0.107794384820543,-0.0840801551095821,-0.0906407010015719,-0.110212682587071,0.0937394469119776,-0.0604785038417329,0.0824909162565706,-0.0734519785450733,-0.0273909247040939,-0.076457748890113,-0.0993723083401194,0.120363935507103,0.0882697835317498,-0.167036183926721,-0.0338439935139131,-0.105324890955238,-0.0527501304450269,-0.0967758698152157,-0.0901034282859608,0.118474680159779,-0.101078320225853,0.0330199126358282,-0.0361554977914041,-0.0847961266732142,0.0861892628243848,-0.0746788924739243,0.104047932413445,-0.0100355054430134,0.0742283206428058,-0.0212938399695495,-0.0764504577086455,-0.0814270759173162,-0.0726529339845122,-0.135863746114991,-0.115252278445015,-0.196805464834134
"RIL_253",-0.0823617478127667,0.0775434929751716,0.0712488293173782,-0.0811527187219131,-0.0688664199594678,0.0208878348691458,-0.107332366443147,-0.094386960493147,-0.118258946941968,-0.105574016476994,0.0841978836534129,-0.0789754520027307,-0.0356928400901674,0.0255720297498409,0.12724610431966,0.106091023637693,-0.11046448114759,0.094040535731799,0.087832307024188,-0.126303252914406,-0.176836763483448,0.0068461650850158,-0.113419761881072,0.0792261714580473,0.0422300217948761,-0.0892634473130188,-0.0983806995300913,0.0809910796178157,0.0728548219790271,0.0953468272836833,-0.0517729404294077,0.0765799613537995,-0.0959006902282451,-0.0827110041145373,-0.0395469035332593,-0.0685923397970554,0.101401991107777,0.184182008385434,-0.0571041397186291,0.0937775223328532,0.0165747912271828,0.0326899982844596,-0.0883103054192384,0.0197661218788497,-0.0931475491714855,-0.089964275712212,-0.0865768405459703,0.0586942877649992,0.0930162306242169,0.0760813930620493,-0.0900906183268586,-0.0124532490727075,0.108181468716529,0.121266724296741,0.0988029554512752,0.122115173958101,0.0126636776161704,0.0796395370016407,0.158014012684604,0.175555418374267
"RIL_255",0.112400240640523,0.0915456281761642,0.0762293024227315,-0.0983875760532001,-0.0708457143921786,-0.0814834374861759,0.0492012363402794,0.0620219018881328,0.0584148886579577,0.0836653632967235,-0.0938225048032509,-0.162341670801022,-0.155534268138961,0.0190150054069535,-0.0376630687974644,0.0512543491918289,-0.0978285788282742,-0.109014933083615,-0.114413407075251,-0.0337861588320285,-0.0649254120526504,0.04060331969873,-0.0956151403565688,0.108354925543806,0.0768438089434714,0.110113763004948,0.112224446019911,0.0781731147921528,-0.070874188336408,-0.0885155675082266,0.00227156419803996,0.00851307510659851,0.0608937988800349,0.108927090696016,0.110146263124626,0.117687853074742,-0.112731035481917,0.125508785068999,-0.0399818229159953,0.0357809362603312,-0.0149004302002017,0.123039737705762,-0.0508494853947347,-0.0946930870280479,-0.0921896828013562,-0.103756784906242,0.0779291040933804,0.0834681186275504,0.0973657444646353,0.0850909094344515,0.101894339179997,0.0983086060882965,-0.0621138587293666,-0.0848198239853425,-0.0932147350847432,-0.0682341371880312,-0.0995785433563556,-0.0154439985973733,0.0612122790107525,0.0653395451754587
"RIL_256",0.116014696990334,-0.0993240012324798,-0.0937936200673474,-0.0835753354405435,-0.0742024128768749,-0.107589367383519,-0.0860058881126859,-0.0261939941946729,0.0698605906311841,0.0906004568160337,-0.0945468863208309,-0.11432200704606,0.000846598391621051,0.0124176310885738,-0.0433913399831308,-0.0565368197685017,0.0105131451406339,0.0912576884020083,0.0808165757866672,-0.161222908790786,-0.129419601675564,-0.0396446073996376,-0.0287041652953364,-0.0835190712312029,-0.096402772691744,0.111347895832134,0.0393084649997007,-0.0133651647665045,0.084854893183737,0.0807485807384843,0.0741036153103689,0.0833135707179383,-0.0519771547399709,0.104472136103681,0.11872329584375,-0.0603390334588012,-0.0723834794546683,0.164482092193214,0.0845393168638308,0.13451501079681,0.0628040997355109,0.125811261921927,0.0665703443468965,-0.0796144027415116,0.0911694109525304,-0.0850637537182307,-0.0988294874670362,-0.0824169907642207,0.0935344889873692,-0.122453983920214,-0.0911740460590493,-0.109963574084989,-0.0796674670474882,-0.0782014206780468,0.064460334973974,0.120018883684588,0.0945560918269707,0.0395286301283912,0.0180877235946467,0.0942429439293259
"RIL_259",0.028681813044171,-0.101744510868282,-0.0915062055064848,0.11799151655902,0.0702418290220902,0.0997850342119646,0.104837294761461,0.0733824421112312,0.0795439910671549,0.0897350145340093,-0.10752010685488,-0.00333290834396008,0.0638069903156356,0.0276938128142965,0.0513995242021131,-0.0979426034016004,0.113925066559298,0.0963415201051702,-0.13107799096068,-0.0288034718390219,-0.0452390248211812,-0.116590857877757,0.0761852750825331,-0.0836885221578402,-0.0992131917341894,-0.0974651880928362,-0.0938078400727197,0.0830677803442572,-0.0545722096362082,-0.101318134956038,-0.122800121261096,-0.114009637171615,-0.102689612314021,-0.09659775961248,0.0956224360991862,-0.0889714861925423,-0.0621033167962709,0.0161763149869571,0.137546207940206,0.0466170325822432,0.033522654818774,-0.0921204927260598,0.123465649095928,-0.0796340392927705,-0.0316720904668979,0.107050815707943,0.105026599056123,0.111673321015781,0.101439714155186,-0.110777504491062,-0.0138644267709547,-0.109608473402988,-0.0881343742599918,0.0332429554442645,-0.0330489621154187,-0.0807183910809345,0.072510982363465,0.0751050998469047,-0.0653991103404181,0.038086829305008
"RIL_264",-0.0510821536831937,-0.105479610175256,-0.107695092685482,-0.0699128668246295,-0.0745842366047806,-0.103723221310417,-0.0923363578092403,0.0761787404369017,-0.0645220796018144,-0.114091825900747,0.106941350750545,0.0947425217676653,0.143131862671917,0.0266281178620143,0.133203667326205,0.112261711418007,-0.0790261323123069,0.0821096482307724,0.0767064306775998,-0.0690814642912431,-0.0480745586589625,-0.131683810628185,0.0992453362011228,0.10587071609894,0.0908084417271263,0.117834366042715,0.0815454246764036,0.0923640463009456,-0.13223182134216,-0.100972069838873,-0.0312086598691425,0.0908946835934796,0.0938891809807432,-0.0136062074863557,-0.0304093429443409,-0.0636960802294381,0.0863157666796617,0.0289095531756044,0.0599855598016994,0.0315818713587797,0.00492297785200039,0.112949112659857,0.131284438925738,0.120874532644838,0.105992234655385,0.119369026779857,-0.0852619135370401,-0.0953192255747784,-0.10143805813577,-0.0994085068832821,-0.0888082684489285,0.0928589934602161,0.10412835642518,-0.0956159111425988,-0.0455349389858111,-0.0808202706461382,-0.0893487564988308,0.0704078737012247,-0.0379337776090424,-0.0278952285205898
"RIL_265",-0.0894268783098444,-0.0877456297906166,-0.103196433386409,0.10565295387622,0.110306923581681,-0.109567771489121,-0.0928237976924689,0.0618784865030531,-0.0580703888535593,-0.101411533889162,-0.00330102199332363,-0.0180849479478806,0.0114636136289216,0.00707636013525622,0.126354653049023,0.10581154570583,0.00378785927127229,-0.091754371637376,-0.115785840693959,-0.0390540610613308,-0.0879643587837775,-0.0719675953421148,-0.104142996154411,0.0733079941298886,-0.0839574268389299,-0.0790143346561258,-0.0907540601468494,-0.0723844482561363,-0.12531801778551,0.0716180199448923,-0.108691117732952,0.0794436943714016,0.0438998687060811,0.106226072674348,0.0962114664003287,0.0968266831476559,-0.10214811463048,0.0739627354346277,0.0214184441262878,0.106997130717811,0.123117264767257,0.0800148667163454,0.115335611294785,0.0993185875672812,0.0637311314373597,-0.0800072988218675,0.113525313029674,0.103590214310665,0.0893299928406642,-0.104554479821962,0.112785187040442,0.0856160898952732,0.101685326036899,0.0935039212396935,-0.0827785897581434,-0.0772387179754999,-0.0729630375346625,-0.116719199931991,0.0039058175920055,-0.0157167985749377
"RIL_267",-0.0955676272526493,0.0938363309029741,-0.0765882781267232,0.131381850484475,0.135955406412052,-0.0965186607722776,-0.0949301765513428,0.0670680750784796,0.0773346640906155,-0.0923823161560965,-0.0930307717991632,0.138097308449255,0.20211748072592,0.0319158012878681,-0.0796587259776885,-0.00148908654589043,0.104561900405101,0.0930324174945262,0.0713408790719396,-0.102040497522584,-0.0754913904118647,-0.12426237135387,-0.11724196513425,-0.0836862405393739,-0.0937144591248604,-0.0906092508600176,-0.10962407545768,-0.0678538937559281,-0.120378063866774,-0.111014300477385,-0.0114616407440844,-0.0600900493419086,-0.0916195347509163,0.105513087270025,0.0940117950373727,0.113033122076257,0.0832900775363439,0.0170529616863971,0.053831271820478,-0.0128784641842346,-0.0147605424415747,0.111595386105389,0.134657590190146,0.115270149833125,-0.0693169158613252,0.110362507967085,-0.0880024989942865,-0.0932440700851467,-0.0953616216416184,-0.0963073267765129,-0.0918737752342531,-0.0635599677294928,0.0964401299690692,-0.0888755833066728,-0.0907205647170131,-0.0333744626001204,0.0982590014396763,0.078726035470067,-0.0215148081191037,0.0882823326593408
"RIL_268",-0.0813788899461577,-0.0894840551126401,-0.0935821214525808,0.0974956709916876,-0.0597314323315643,-0.0848400115138534,-0.0808194523479381,0.0451709615784657,0.0757387522542631,0.085413996118585,0.0701943047540367,-0.0600314593502258,-0.100780487111745,0.020585136751152,0.122319316488118,0.100231758270944,-0.0940189542576609,-0.0920721128726837,-0.106764591135152,0.0592419821462202,-0.0353195020624891,-0.178103280560946,0.0207382219833933,0.104201365069946,0.0932651141142728,0.104544857330075,0.102164945822113,0.0992996035765859,-0.00302281792588694,0.0641127323111522,-0.107037290537515,0.076751820509438,-0.105955414605833,0.106154035492748,-0.0893302697575326,-0.0827875144711214,0.0998095575305018,0.023496544736347,-0.00816449301768394,0.00374492484763862,-0.000461623047049642,0.108593685708721,0.132418477519892,-0.0797485063642086,0.105499876478107,0.111027162411826,-0.0536299633153188,-0.0107677096751418,-0.0437769906615839,0.076060451984432,0.104944077964085,0.0647096400821608,-0.0823268140195377,0.0892671566359699,-0.0811285683989105,0.104435959482917,-0.0646619720968214,0.062301651090291,0.0624342850583645,0.0298756210364593
"RIL_270",0.124578267950902,-0.118599802628727,-0.121121865816762,-0.0838569243255891,-0.0666733763704375,-0.0958682666903223,-0.0676405527338994,0.0706954401243399,0.0958732413842589,0.0845548050910496,-0.0924220595600943,-0.0863503852595922,-0.0519412346661553,0.0377464423676025,-0.0774666503464502,0.0495497137234324,-0.0994332712634419,0.0692354282753281,-0.106360871870006,0.0646241932714226,0.118905899535217,0.239644985120199,0.115839641844309,-0.0770723971919812,0.117144542652019,-0.0943738224856603,-0.0735630398852523,-0.153216425547244,-0.116776854377417,-0.147147156989963,0.097831031728667,0.0943440919880406,0.100557084797705,0.0973659395590341,-0.0992025669626911,-0.0922398712034917,0.0882125692477579,-0.0718078963946931,0.0325171827144591,-0.0620933453696608,-0.0495677157801004,-0.0639458870844442,0.0600722543718046,0.112182527106256,-0.0304024304568922,-0.101951918614202,-0.0392709213584834,0.0944436995959222,0.0872096806538051,0.0992568688415836,0.0983061248903065,-0.110940675047685,-0.108817882481709,-0.0902781056911512,-0.0728347647815717,0.10710207689777,0.101127531455352,0.0661194082312395,0.0154607121447839,0.0197436548443625
"RIL_277",-0.0980172423461212,0.0694601787524508,-0.0369409328284021,-0.0833111860137834,-0.0724999371016709,-0.0923439544680276,-0.0879002130637731,0.0698018272811428,0.0720805174697398,0.0946651068523539,0.0857682751978076,-0.0319412066918442,-0.0799265004546554,0.0396025482304211,-0.0722622427283592,-0.0950691402005514,0.105523434540379,0.0541375305391284,-0.110495909237118,0.100185511943654,-0.0446750115783313,0.0374152907129811,-0.102230729493097,-0.07788893379978,-0.087427536149727,-0.084594207671962,-0.0769939439069027,0.0851867969395794,0.0847492036485835,0.0770032775263684,0.0728351943431316,0.0906921706831775,0.0952905887656147,0.100505455177224,0.0945835680425608,0.104168672273653,0.00236636645975041,-0.0643881443177674,-0.0953440008697505,-0.08697077197611,-0.0477437651500628,0.0629236002046935,-0.0685016840459752,-0.0890895659687057,0.107297065323917,0.106052801007893,-0.0659730512693336,0.0958638578415661,0.083464297634878,-0.112259220738036,0.103193608482531,-0.103269070905894,-0.096498414365434,0.100840622886703,-0.0890826049214001,-0.0685739957117252,-0.0915932011782653,0.0493112564910393,0.0400229941126632,0.060616903619945
"RIL_281",-0.0901191092943711,-0.0967259447661813,-0.102357377719456,0.130339755386164,0.0693872107023869,-0.0934285211288453,-0.0978900252063047,0.0690282955761992,0.0751222731792716,0.085396507637787,-0.119424755611043,0.000752199390363889,-0.131682930944279,0.0266446790927859,-0.0932617411379555,-0.103016021930699,-0.0896229613500705,-0.110372641680276,-0.112656289579183,0.078216868071964,0.0123891922777705,0.0163628844086732,-0.120140193701777,-0.0863852072838533,-0.105720098482247,0.00865855636639139,-0.0920949970646734,0.0807063066606501,0.0780128949969333,0.0870058745630832,-0.063539307645072,0.08581925750155,0.0750337502773081,0.113831863429511,-0.0916844037404228,-0.0699126717960398,-0.122527601106048,0.0328639771980289,-0.105168170939637,-0.0563927666085974,-0.0461017300793096,0.0256249279625365,0.087918411629968,-0.0995926096567346,-0.0860451728664091,-0.112234990679439,0.13224574408859,0.00840256473005983,-0.0405617222733694,0.0928176956315482,0.111475776658911,0.0945422414287876,0.0948588736626762,0.115858776719553,0.111484039839856,0.0876418878778183,0.0493987548463292,0.0816371097054442,0.203449199747987,0.137001523131757
